Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Mg User Factor Slope,Mg User Factor Offset,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Al User Factor Slope,Al User Factor Offset,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,Si User Factor Slope,Si User Factor Offset,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,P User Factor Slope,P User Factor Offset,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,S User Factor Slope,S User Factor Offset,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,K User Factor Slope,K User Factor Offset,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ca User Factor Slope,Ca User Factor Offset,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,Ti User Factor Slope,Ti User Factor Offset,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,V User Factor Slope,V User Factor Offset,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Cr User Factor Slope,Cr User Factor Offset,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Mn User Factor Slope,Mn User Factor Offset,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Fe User Factor Slope,Fe User Factor Offset,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Co User Factor Slope,Co User Factor Offset,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Ni User Factor Slope,Ni User Factor Offset,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Cu User Factor Slope,Cu User Factor Offset,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,Zn User Factor Slope,Zn User Factor Offset,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,As User Factor Slope,As User Factor Offset,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Se User Factor Slope,Se User Factor Offset,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Rb User Factor Slope,Rb User Factor Offset,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Sr User Factor Slope,Sr User Factor Offset,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Y User Factor Slope,Y User Factor Offset,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Zr User Factor Slope,Zr User Factor Offset,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Nb User Factor Slope,Nb User Factor Offset,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Mo User Factor Slope,Mo User Factor Offset,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Ag User Factor Slope,Ag User Factor Offset,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Cd User Factor Slope,Cd User Factor Offset,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sn User Factor Slope,Sn User Factor Offset,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Sb User Factor Slope,Sb User Factor Offset,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,Ba User Factor Slope,Ba User Factor Offset,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,W User Factor Slope,W User Factor Offset,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Hg User Factor Slope,Hg User Factor Offset,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Pb User Factor Slope,Pb User Factor Offset,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Bi User Factor Slope,Bi User Factor Offset,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,Th User Factor Slope,Th User Factor Offset,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,U User Factor Slope,U User Factor Offset,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,LE User Factor Slope,LE User Factor Offset,Sample ID,Sample Type,Project,User,Real Time 1,Real Time 2
843772,81,2023-03-14,12:24:39,Geochem(3-Beam),,81,No,,,PPM,,,,9975,766,1,0,,,,1157,207,1,0,,,,4168,48,1,0,,,,9757,39,1,0,,,,7870,31,1,0,,,,70525,188,1,0,,,,10301,35,1,0,,,,<LOD,232,1,0,,,,<LOD,47,1,0,,,,<LOD,30,1,0,,,,155,7,1,0,,,,119,5,1,0,,,,8,2,1,0,,,,<LOD,6,1,0,,,,24,2,1,0,,,,90,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,45,1,1,0,,,,45,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,3,1,1,0,,,,<LOD,18,1,0,,,,<LOD,19,1,0,,,,<LOD,24,1,0,,,,<LOD,33,1,0,,,,<LOD,846,1,0,,,,<LOD,11,1,0,,,,<LOD,8,1,0,,,,3,1,1,0,,,,<LOD,39,1,0,,,,21,2,1,0,,,,6,1,1,0,,,,885728,767,1,0,29,Powder,IPH_Induction,IPH,15,45
843772,82,2023-03-14,12:26:04,Geochem(3-Beam),,82,No,,,PPM,,,,14247,838,1,0,,,,2277,238,1,0,,,,2524,46,1,0,,,,7481,34,1,0,,,,10195,38,1,0,,,,93363,260,1,0,,,,12364,43,1,0,,,,<LOD,188,1,0,,,,<LOD,51,1,0,,,,<LOD,33,1,0,,,,120,8,1,0,,,,104,6,1,0,,,,8,3,1,0,,,,<LOD,7,1,0,,,,20,2,1,0,,,,74,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,69,1,1,0,,,,57,1,1,0,,,,<LOD,5,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,37,1,0,,,,<LOD,967,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,5,1,0,,,,<LOD,42,1,0,,,,11,2,1,0,,,,5,1,1,0,,,,857078,845,1,0,139,Powder,IPH_Induction,IPH,15,45
843772,83,2023-03-14,12:27:24,Geochem(3-Beam),,83,No,,,PPM,,,,14317,810,1,0,,,,2348,232,1,0,,,,3526,48,1,0,,,,6972,32,1,0,,,,9665,36,1,0,,,,91731,250,1,0,,,,11998,42,1,0,,,,<LOD,182,1,0,,,,<LOD,53,1,0,,,,<LOD,32,1,0,,,,107,7,1,0,,,,96,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,19,2,1,0,,,,79,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,74,1,1,0,,,,51,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,28,1,0,,,,<LOD,37,1,0,,,,<LOD,951,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,<LOD,12,1,0,,,,<LOD,8,1,0,,,,859009,819,1,0,21,Powder,IPH_Induction,IPH,15,45
843772,84,2023-03-14,12:28:56,Geochem(3-Beam),,84,No,,,PPM,,,,11536,839,1,0,,,,1038,229,1,0,,,,3945,51,1,0,,,,12536,49,1,0,,,,13475,48,1,0,,,,87119,245,1,0,,,,10680,39,1,0,,,,<LOD,211,1,0,,,,<LOD,49,1,0,,,,<LOD,31,1,0,,,,201,8,1,0,,,,142,6,1,0,,,,10,3,1,0,,,,<LOD,7,1,0,,,,27,2,1,0,,,,98,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,50,1,1,0,,,,35,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,909,1,0,,,,<LOD,12,1,0,,,,<LOD,9,1,0,,,,<LOD,5,1,0,,,,<LOD,42,1,0,,,,18,2,1,0,,,,10,1,1,0,,,,859074,843,1,0,23,Powder,IPH_Induction,IPH,15,45
843772,85,2023-03-14,12:33:27,Geochem(3-Beam),,85,No,,,PPM,,,,11660,831,1,0,,,,1675,220,1,0,,,,8715,67,1,0,,,,10395,43,1,0,,,,10121,39,1,0,,,,73940,207,1,0,,,,11542,40,1,0,,,,<LOD,240,1,0,,,,<LOD,48,1,0,,,,<LOD,32,1,0,,,,238,9,1,0,,,,142,6,1,0,,,,<LOD,13,1,0,,,,<LOD,6,1,0,,,,24,2,1,0,,,,80,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,42,1,1,0,,,,52,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,8,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,905,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,42,1,0,,,,22,2,1,0,,,,10,1,1,0,,,,871335,831,1,0,126,Powder,IPH_Induction,IPH,15,45
843772,86,2023-03-14,12:35:19,Geochem(3-Beam),,86,No,,,PPM,,,,18053,965,1,0,,,,3089,277,1,0,,,,4148,57,1,0,,,,8150,39,1,0,,,,11237,45,1,0,,,,113997,344,1,0,,,,10455,44,1,0,,,,<LOD,188,1,0,,,,<LOD,58,1,0,,,,<LOD,37,1,0,,,,131,8,1,0,,,,110,7,1,0,,,,12,3,1,0,,,,<LOD,8,1,0,,,,30,2,1,0,,,,67,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,80,1,1,0,,,,46,1,1,0,,,,<LOD,5,1,0,,,,3,1,1,0,,,,<LOD,6,1,0,,,,7,1,1,0,,,,<LOD,22,1,0,,,,<LOD,22,1,0,,,,<LOD,29,1,0,,,,<LOD,39,1,0,,,,<LOD,1022,1,0,,,,<LOD,13,1,0,,,,<LOD,11,1,0,,,,<LOD,5,1,0,,,,<LOD,47,1,0,,,,14,2,1,0,,,,7,1,1,0,,,,830363,974,1,0,173,Powder,IPH_Induction,IPH,15,45
843772,87,2023-03-14,12:36:53,Geochem(3-Beam),,87,No,,,PPM,,,,7157,745,1,0,,,,1077,209,1,0,,,,2331,41,1,0,,,,10817,41,1,0,,,,13745,45,1,0,,,,77125,203,1,0,,,,7152,28,1,0,,,,<LOD,211,1,0,,,,<LOD,46,1,0,,,,<LOD,30,1,0,,,,127,7,1,0,,,,113,6,1,0,,,,<LOD,11,1,0,,,,<LOD,6,1,0,,,,17,2,1,0,,,,63,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,46,1,1,0,,,,27,1,1,0,,,,<LOD,4,1,0,,,,4,1,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,18,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,819,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,38,1,0,,,,9,2,1,0,,,,5,1,1,0,,,,880179,749,1,0,146,Powder,IPH_Induction,IPH,15,45
843772,88,2023-03-14,12:38:53,Geochem(3-Beam),,88,No,,,PPM,,,,17464,841,1,0,,,,2920,230,1,0,,,,4689,53,1,0,,,,7151,33,1,0,,,,9181,36,1,0,,,,83229,229,1,0,,,,16171,51,1,0,,,,<LOD,190,1,0,,,,<LOD,50,1,0,,,,<LOD,33,1,0,,,,109,7,1,0,,,,98,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,20,2,1,0,,,,86,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,71,1,1,0,,,,76,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,37,1,0,,,,<LOD,898,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,<LOD,12,1,0,,,,5,1,1,0,,,,858726,844,1,0,32,Powder,IPH_Induction,IPH,15,45
843772,89,2023-03-14,12:40:41,Geochem(3-Beam),,89,No,,,PPM,,,,11092,751,1,0,,,,993,209,1,0,,,,1735,38,1,0,,,,9414,37,1,0,,,,11741,40,1,0,,,,79400,207,1,0,,,,7503,29,1,0,,,,<LOD,199,1,0,,,,<LOD,46,1,0,,,,<LOD,31,1,0,,,,130,7,1,0,,,,114,5,1,0,,,,<LOD,11,1,0,,,,<LOD,7,1,0,,,,19,2,1,0,,,,62,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,52,1,1,0,,,,31,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,848,1,0,,,,<LOD,9,1,0,,,,<LOD,7,1,0,,,,<LOD,4,1,0,,,,<LOD,37,1,0,,,,<LOD,11,1,0,,,,4,1,1,0,,,,877701,755,1,0,42,Powder,IPH_Induction,IPH,15,45
843772,90,2023-03-14,12:42:40,Geochem(3-Beam),,90,No,,,PPM,,,,14183,803,1,0,,,,2375,230,1,0,,,,2374,43,1,0,,,,8489,36,1,0,,,,8702,34,1,0,,,,89585,241,1,0,,,,10278,37,1,0,,,,<LOD,183,1,0,,,,<LOD,50,1,0,,,,<LOD,32,1,0,,,,82,7,1,0,,,,113,6,1,0,,,,<LOD,12,1,0,,,,<LOD,7,1,0,,,,21,2,1,0,,,,112,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,69,1,1,0,,,,52,1,1,0,,,,<LOD,4,1,0,,,,4,1,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,958,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,4,1,1,0,,,,<LOD,39,1,0,,,,<LOD,12,1,0,,,,3,1,1,0,,,,863555,809,1,0,4,Powder,IPH_Induction,IPH,15,45
843772,91,2023-03-14,12:44:17,Geochem(3-Beam),,91,No,,,PPM,,,,17875,838,1,0,,,,2942,222,1,0,,,,4223,51,1,0,,,,6764,32,1,0,,,,9574,36,1,0,,,,75331,206,1,0,,,,16510,51,1,0,,,,<LOD,202,1,0,,,,<LOD,51,1,0,,,,<LOD,32,1,0,,,,105,7,1,0,,,,102,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,17,2,1,0,,,,69,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,72,1,1,0,,,,78,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,4,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,942,1,0,,,,<LOD,10,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,<LOD,12,1,0,,,,3,1,1,0,,,,866330,837,1,0,128,Powder,IPH_Induction,IPH,15,45
843772,92,2023-03-14,12:45:45,Geochem(3-Beam),,92,No,,,PPM,,,,15897,866,1,0,,,,2602,245,1,0,,,,2610,47,1,0,,,,8229,37,1,0,,,,10261,40,1,0,,,,96133,271,1,0,,,,11466,42,1,0,,,,<LOD,187,1,0,,,,<LOD,53,1,0,,,,<LOD,34,1,0,,,,101,8,1,0,,,,101,6,1,0,,,,9,3,1,0,,,,<LOD,7,1,0,,,,20,2,1,0,,,,68,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,76,1,1,0,,,,53,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,37,1,0,,,,<LOD,965,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,42,1,0,,,,14,2,1,0,,,,4,1,1,0,,,,852355,871,1,0,104,Powder,IPH_Induction,IPH,15,45
843772,94,2023-03-14,12:48:52,Geochem(3-Beam),,94,No,,,PPM,,,,21987,1006,1,0,,,,3340,274,1,0,,,,5055,62,1,0,,,,6961,36,1,0,,,,11517,47,1,0,,,,102982,316,1,0,,,,16191,59,1,0,,,,<LOD,202,1,0,,,,<LOD,58,1,0,,,,<LOD,39,1,0,,,,140,9,1,0,,,,129,7,1,0,,,,<LOD,16,1,0,,,,<LOD,8,1,0,,,,23,2,1,0,,,,71,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,82,1,1,0,,,,64,1,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,6,1,0,,,,<LOD,8,1,0,,,,<LOD,22,1,0,,,,<LOD,22,1,0,,,,<LOD,29,1,0,,,,<LOD,39,1,0,,,,<LOD,1023,1,0,,,,<LOD,13,1,0,,,,<LOD,11,1,0,,,,4,1,1,0,,,,<LOD,48,1,0,,,,24,2,1,0,,,,9,1,1,0,,,,831422,1007,1,0,79,Powder,IPH_Induction,IPH,15,45
843772,95,2023-03-14,12:50:32,Geochem(3-Beam),,95,No,,,PPM,,,,12213,798,1,0,,,,983,218,1,0,,,,3436,47,1,0,,,,14731,53,1,0,,,,13255,45,1,0,,,,84507,227,1,0,,,,9801,35,1,0,,,,<LOD,193,1,0,,,,<LOD,49,1,0,,,,<LOD,31,1,0,,,,137,7,1,0,,,,114,6,1,0,,,,<LOD,12,1,0,,,,<LOD,6,1,0,,,,21,2,1,0,,,,68,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,48,1,1,0,,,,38,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,13,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,889,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,12,2,1,0,,,,4,1,1,0,,,,860619,802,1,0,221,Powder,IPH_Induction,IPH,15,45
843772,96,2023-03-14,12:52:25,Geochem(3-Beam),,96,No,,,PPM,,,,13894,891,1,0,,,,1439,238,1,0,,,,5684,59,1,0,,,,14540,57,1,0,,,,13783,51,1,0,,,,88184,255,1,0,,,,15545,53,1,0,,,,<LOD,209,1,0,,,,<LOD,54,1,0,,,,<LOD,34,1,0,,,,262,10,1,0,,,,178,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,30,2,1,0,,,,113,2,1,0,,,,<LOD,4,1,0,,,,<LOD,2,1,0,,,,47,1,1,0,,,,52,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,11,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,969,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,5,1,1,0,,,,<LOD,45,1,0,,,,23,2,1,0,,,,9,1,1,0,,,,846200,895,1,0,26,Powder,IPH_Induction,IPH,15,45
843772,97,2023-03-14,12:55:45,Geochem(3-Beam),,97,No,,,PPM,,,,8846,764,1,0,,,,945,202,1,0,,,,4517,49,1,0,,,,9258,38,1,0,,,,8301,32,1,0,,,,65982,176,1,0,,,,9793,33,1,0,,,,<LOD,245,1,0,,,,<LOD,45,1,0,,,,<LOD,31,1,0,,,,172,8,1,0,,,,127,6,1,0,,,,<LOD,12,1,0,,,,<LOD,6,1,0,,,,21,2,1,0,,,,119,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,38,1,1,0,,,,32,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,8,1,1,0,,,,<LOD,18,1,0,,,,<LOD,19,1,0,,,,<LOD,24,1,0,,,,<LOD,32,1,0,,,,<LOD,813,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,38,1,0,,,,17,2,1,0,,,,9,1,1,0,,,,891812,762,1,0,1,Powder,IPH_Induction,IPH,15,45
843772,98,2023-03-14,12:57:21,Geochem(3-Beam),,98,No,,,PPM,,,,13403,839,1,0,,,,1101,208,1,0,,,,8635,67,1,0,,,,15507,57,1,0,,,,11286,42,1,0,,,,66040,184,1,0,,,,20138,61,1,0,,,,<LOD,225,1,0,,,,<LOD,48,1,0,,,,<LOD,32,1,0,,,,297,10,1,0,,,,162,7,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,23,2,1,0,,,,113,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,44,1,1,0,,,,59,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,8,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,871,1,0,,,,<LOD,11,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,41,1,0,,,,17,2,1,0,,,,10,1,1,0,,,,863157,837,1,0,10,Powder,IPH_Induction,IPH,15,45
843772,99,2023-03-14,12:59:20,Geochem(3-Beam),,99,No,,,PPM,,,,17142,986,1,0,,,,2861,280,1,0,,,,4052,58,1,0,,,,9219,43,1,0,,,,12214,49,1,0,,,,113723,350,1,0,,,,12002,49,1,0,,,,<LOD,194,1,0,,,,<LOD,61,1,0,,,,<LOD,38,1,0,,,,161,9,1,0,,,,138,7,1,0,,,,<LOD,16,1,0,,,,<LOD,8,1,0,,,,28,2,1,0,,,,78,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,84,1,1,0,,,,50,1,1,0,,,,<LOD,6,1,0,,,,<LOD,7,1,0,,,,<LOD,6,1,0,,,,<LOD,8,1,0,,,,<LOD,22,1,0,,,,<LOD,23,1,0,,,,<LOD,29,1,0,,,,<LOD,40,1,0,,,,<LOD,1062,1,0,,,,<LOD,14,1,0,,,,<LOD,12,1,0,,,,4,1,1,0,,,,<LOD,49,1,0,,,,22,2,1,0,,,,11,1,1,0,,,,828212,995,1,0,148,Powder,IPH_Induction,IPH,15,45
843772,100,2023-03-14,13:00:39,Geochem(3-Beam),,100,No,,,PPM,,,,11676,848,1,0,,,,1417,222,1,0,,,,7565,64,1,0,,,,11050,45,1,0,,,,9664,38,1,0,,,,73968,209,1,0,,,,13694,46,1,0,,,,<LOD,239,1,0,,,,<LOD,48,1,0,,,,<LOD,32,1,0,,,,203,9,1,0,,,,147,7,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,28,2,1,0,,,,123,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,45,1,1,0,,,,62,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,34,1,0,,,,<LOD,907,1,0,,,,<LOD,12,1,0,,,,<LOD,9,1,0,,,,4,1,1,0,,,,<LOD,42,1,0,,,,22,2,1,0,,,,9,1,1,0,,,,870318,846,1,0,31,Powder,IPH_Induction,IPH,15,45
843772,101,2023-03-14,13:01:59,Geochem(3-Beam),,101,No,,,PPM,,,,14216,877,1,0,,,,1975,250,1,0,,,,2893,49,1,0,,,,7526,35,1,0,,,,10200,40,1,0,,,,99315,285,1,0,,,,12259,45,1,0,,,,<LOD,190,1,0,,,,<LOD,51,1,0,,,,<LOD,34,1,0,,,,108,8,1,0,,,,113,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,24,2,1,0,,,,79,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,64,1,1,0,,,,50,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,37,1,0,,,,<LOD,917,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,44,1,0,,,,16,2,1,0,,,,8,1,1,0,,,,851149,884,1,0,243,Powder,IPH_Induction,IPH,15,45
843772,102,2023-03-14,13:03:15,Geochem(3-Beam),,102,No,,,PPM,,,,9862,785,1,0,,,,<LOD,1605,1,0,,,,3975,49,1,0,,,,16239,57,1,0,,,,12393,43,1,0,,,,87747,235,1,0,,,,9755,36,1,0,,,,<LOD,188,1,0,,,,<LOD,49,1,0,,,,<LOD,31,1,0,,,,131,7,1,0,,,,112,6,1,0,,,,<LOD,12,1,0,,,,<LOD,7,1,0,,,,19,2,1,0,,,,62,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,48,1,1,0,,,,42,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,12,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,898,1,0,,,,<LOD,10,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,15,2,1,0,,,,5,1,1,0,,,,859583,770,1,0,195,Powder,IPH_Induction,IPH,15,45
843772,103,2023-03-14,13:04:33,Geochem(3-Beam),,103,No,,,PPM,,,,10853,817,1,0,,,,1132,226,1,0,,,,4255,50,1,0,,,,9728,40,1,0,,,,8545,34,1,0,,,,83513,230,1,0,,,,9936,36,1,0,,,,<LOD,216,1,0,,,,<LOD,46,1,0,,,,<LOD,31,1,0,,,,201,8,1,0,,,,140,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,25,2,1,0,,,,95,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,44,1,1,0,,,,42,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,8,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,845,1,0,,,,<LOD,11,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,41,1,0,,,,19,2,1,0,,,,8,1,1,0,,,,871456,819,1,0,61,Powder,IPH_Induction,IPH,15,45
